date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20170102	8	8	1	OLD	20162365	신비한 동물사전	2016-11-16	5114100	0.3	-6067500	-54.3	39316811558	666	-625	-48.4	4664491	21	28
20170102	9	9	1	OLD	20156062	서부의 사나이	 	730000	0.0	32000	4.6	3624000	365	16	4.6	1833	1	4
20170102	10	10	0	NEW	20129633	상류사회 	 	950000	0.1	950000	100	1808000	314	314	100	743	1	5
20170103	1	1	0	NEW	20163014	7년-그들이 없는 언론	2017-01-12	16408000	43.2	16408000	100	19488000	2051	2051	100	2473	10	10
20170103	2	2	0	NEW	20151181	여교사	2017-01-04	13289500	35.0	13289500	100	27882500	1668	1668	100	3438	27	29
20170103	3	3	0	NEW	20154342	뚜르: 내 생애 최고의 49일	2017-02-01	5256000	13.8	5256000	100	72592500	657	657	100	9125	2	2
20170103	4	4	3	OLD	20163041	자백	2016-10-13	1521000	4.0	1467000	2716.7	1129975200	155	146	1622.2	143814	3	3
20170103	5	5	-2	OLD	20164527	부릉! 부릉! 브루미즈: 스피더의 모험 일기	2016-12-15	298000	0.8	165500	124.9	81745000	55	35	175	10304	5	8
20170103	6	6	-5	OLD	20161701	위켄즈	2016-12-22	289500	0.8	-193500	-40.1	18761200	40	-24	-37.5	2458	11	12
20170103	7	7	-5	OLD	20159286	연애담	2016-11-17	218000	0.6	-26000	-10.7	183473100	30	-1	-3.2	22479	4	4
20170103	8	8	-3	OLD	20162545	무현, 두 도시 이야기	2016-10-26	181500	0.5	81500	81.5	1512122100	28	13	86.7	192771	5	5
20170103	9	9	3	OLD	20153401	파파좀비	2016-12-29	92000	0.2	65000	240.7	1823500	13	9	225	291	5	5
20170103	10	10	-1	OLD	20163011	우리 손자 베스트	2016-12-08	59000	0.2	17000	40.5	11543500	12	5	71.4	1976	3	3
20170103	1	1	0	OLD	20161725	마스터	2016-12-21	1035677100	77.8	-365581400	-26.1	46616690765	135700	-47240	-25.8	5759562	1171	5328
20170103	2	2	0	OLD	20144641	판도라	2016-12-07	205442000	15.4	-78031300	-27.5	35181229364	27605	-10467	-27.5	4467510	538	1463
20170103	3	3	0	OLD	20152371	당신, 거기 있어줄래요	2016-12-14	67144600	5.0	-10735600	-13.8	9310332048	8951	-1182	-11.7	1162529	306	614
20170103	4	4	0	OLD	20150966	사랑하기 때문에	2017-01-04	18682800	1.4	15986800	593	156062800	1930	1593	472.7	18677	20	20
20170103	5	5	0	NEW	20155223	목숨 건 연애	2016-12-14	1304000	0.1	1304000	100	362972800	163	163	100	47968	1	1
20170103	6	6	-1	OLD	20154661	형	2016-11-23	1082000	0.1	-1347900	-55.5	23118224193	162	-161	-49.8	2980267	12	15
20170103	7	7	0	NEW	20167286	형의 여자	2016-12-15	809000	0.1	809000	100	2411000	159	159	100	337	20	20
20170103	8	8	-1	OLD	20080893	렌의 애가	1969-01-01	302000	0.0	46000	18	1850000	151	23	18	925	1	3
20170103	9	9	0	NEW	20168523	내 남편의 가정교사	2017-01-03	592000	0.0	592000	100	592000	115	115	100	115	19	19
20170103	10	10	-4	OLD	20165925	음란 과외 - 무삭제판	2017-01-02	5000	0.0	-832000	-99.4	842000	1	-163	-99.4	165	1	1
20170103	1	1	1	OLD	20161763	나, 다니엘 블레이크	2016-12-08	21098300	25.8	11092300	110.9	475988400	3091	1730	127.1	60389	65	91
20170103	2	2	1	OLD	20160221	에곤 쉴레: 욕망이 그린 그림	2016-12-22	10823400	13.2	413000	4	226160500	1454	110	8.2	28416	48	73
20170103	3	3	-2	OLD	19890291	해리가 샐리를 만났을 때	1989-11-18	9379500	11.4	-2195500	-19	135191700	1236	-271	-18	17334	72	120
20170103	4	4	0	NEW	20165822	매기스 플랜	2017-01-25	8195000	10.0	8195000	100	8195000	931	931	100	931	5	5
20170103	5	5	-1	OLD	19930396	시애틀의 잠 못이루는 밤	1993-12-18	5960500	7.3	-657500	-9.9	80152500	825	-89	-9.7	10591	66	104
20170103	6	6	0	NEW	20010130	빌리 엘리어트	2001-02-16	7299000	8.9	7299000	100	20167000	817	817	100	2384	2	3
20170103	7	7	2	OLD	20166401	업 포 러브	2016-12-21	2759000	3.4	474000	20.7	90051100	387	71	22.5	11495	30	45
20170103	8	8	-2	OLD	20164526	나의 위대한 친구, 세잔	2016-12-15	2397000	2.9	-587500	-19.7	126480000	357	-69	-16.2	17260	17	21
20170103	9	9	-1	OLD	19920315	블루 벨벳	1992-10-17	2764500	3.4	308000	12.5	28285100	347	29	9.1	3280	20	25
20170103	10	10	0	NEW	20164852	요요마와 실크로드 앙상블	2017-01-12	2040000	2.5	2040000	100	3712000	255	255	100	479	1	1
20170103	1	1	0	OLD	20162025	씽	2016-12-21	501522100	37.0	-8650400	-1.7	10159527889	70773	108	0.2	1319765	681	1762
20170103	2	2	1	OLD	20167904	라라랜드	2016-12-07	317474800	23.5	-38717400	-10.9	21440695832	41085	-4689	-10.2	2559496	567	1638
20170103	3	3	-1	OLD	20163183	로그 원: 스타워즈 스토리	2016-12-28	293678300	21.7	-123418000	-29.6	7450736394	35485	-14422	-28.9	855330	759	3002
20170103	4	4	0	OLD	20162727	루돌프와 많이있어	2016-12-28	143517700	10.6	7098700	5.2	1206710300	20377	1314	6.9	158860	361	554
20170103	5	5	0	OLD	20162183	포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」	2016-12-22	63022700	4.7	-998700	-1.6	1948612900	9079	-77	-0.8	256687	244	348
20170103	6	6	0	OLD	20165285	극장판 도라에몽: 신 진구의 버스 오브 재팬	2016-12-21	7230100	0.5	-1804900	-20	498813600	1067	-269	-20.1	65102	50	58
20170103	7	7	0	OLD	20165543	하이큐!! 승자와 패자	2016-12-28	6724000	0.5	-1858500	-21.7	175883000	962	-243	-20.2	24900	91	148
20170103	8	8	0	OLD	20162365	신비한 동물사전	2016-11-16	4776900	0.4	-337200	-6.6	39321588458	633	-33	-5	4665124	22	30
20170103	9	9	0	NEW	20168381	얼라이드	2017-01-11	4936000	0.4	4936000	100	17700000	617	617	100	2179	2	2
20170103	10	10	0	NEW	20120401	백야	 	1011000	0.1	1011000	100	1495000	503	503	100	600	1	5
20170104	1	1	1	OLD	20151181	여교사	2017-01-04	152788900	93.7	139499400	1049.7	180671400	19575	17907	1073.6	23013	371	910
20170104	2	2	1	OLD	20154342	뚜르: 내 생애 최고의 49일	2017-02-01	4136000	2.5	-1120000	-21.3	76728500	517	-140	-21.3	9642	3	3
20170104	3	3	0	NEW	20145486	소시민	2017-01-12	2872000	1.8	2872000	100	2946000	359	359	100	378	2	2
20170104	4	4	9	OLD	20161603	순종	2016-11-17	1778000	1.1	1708000	2440	387371200	214	206	2575	54766	4	7
20170104	5	5	1	OLD	20161701	위켄즈	2016-12-22	915000	0.6	625500	216.1	19676200	109	69	172.5	2567	11	11
20170104	6	6	2	OLD	20162545	무현, 두 도시 이야기	2016-10-26	135000	0.1	-46500	-25.6	1512257100	20	-8	-28.6	192791	4	5
20170104	7	7	-2	OLD	20164527	부릉! 부릉! 브루미즈: 스피더의 모험 일기	2016-12-15	79000	0.0	-219000	-73.5	81824000	19	-36	-65.5	10323	2	5
20170104	8	8	0	NEW	20101406	여자의 일생	 	28000	0.0	28000	100	14401500	14	14	100	7837	1	3
20170104	9	9	4	OLD	20161806	비치온더비치	2016-12-08	98000	0.1	40000	69	10467700	13	5	62.5	1407	2	2
20170104	10	10	-1	OLD	20153401	파파좀비	2016-12-29	80000	0.0	-12000	-13	1903500	12	-1	-7.7	303	3	3
20170104	1	1	0	OLD	20161725	마스터	2016-12-21	783759300	64.3	-251917800	-24.3	47400450065	102215	-33485	-24.7	5861777	870	3547
20170104	2	2	2	OLD	20150966	사랑하기 때문에	2017-01-04	334212300	27.4	315529500	1688.9	490275100	44941	43011	2228.5	63618	496	1942
20170104	3	3	-1	OLD	20144641	판도라	2016-12-07	92821100	7.6	-112620900	-54.8	35274050464	12620	-14985	-54.3	4480130	335	685
20170104	4	4	-1	OLD	20152371	당신, 거기 있어줄래요	2016-12-14	7859500	0.6	-59285100	-88.3	9318191548	1002	-7949	-88.8	1163531	43	73
20170104	5	5	3	OLD	20080893	렌의 애가	1969-01-01	406000	0.0	104000	34.4	2256000	203	52	34.4	1128	1	2
20170104	6	6	0	OLD	20154661	형	2016-11-23	190000	0.0	-892000	-82.4	23118414193	32	-130	-80.2	2980299	2	2
